found,author,combinedName,kingdom,tsn,unitInd1,unitInd2,unitInd3,unitInd4,unitName1,unitName2,unitName3,unitName4,final_id,full_hierarchy
TRUE,"Denning, 1948",nyctiophylax celta,Animalia,117107,,,,,Nyctiophylax,celta,,,nyctiophylax_celta,TRUE
TRUE,"Banks, 1911",nyctiophylax moestus,Animalia,117112,,,,,Nyctiophylax,moestus,,,nyctiophylax_moestus,TRUE
TRUE,"Brauer, 1865",nyctiophylax,Animalia,117104,,,,,Nyctiophylax,,,,nyctiophylax,TRUE
FALSE,,nymphomyia,,,,,,,,,,,nymphomyia,FALSE
TRUE,"Schrank, 1802",nymphula,Animalia,117659,,,,,Nymphula,,,,nymphula,TRUE
TRUE,"(Kieffer, 1919",odontomesa fulva,Animalia,128447,,,,,Odontomesa,fulva,,,odontomesa_fulva,TRUE
TRUE,,odontomesa,Animalia,128446,,,,,Odontomesa,,,,odontomesa,TRUE
TRUE,"Meigen, 1803",odontomyia,Animalia,130573,,,,,Odontomyia,,,,odontomyia,TRUE
TRUE,"(Banks, 1895)",oecetis avara,Animalia,116608,,,,,Oecetis,avara,,,oecetis_avara,TRUE
TRUE,"(Hagen, 1861)",oecetis cinerascens,Animalia,116609,,,,,Oecetis,cinerascens,,,oecetis_cinerascens,TRUE
TRUE,"(Walker, 1852)",oecetis inconspicua,Animalia,116613,,,,,Oecetis,inconspicua,,,oecetis_inconspicua,TRUE
TRUE,"McLachlan, 1877",oecetis,Animalia,116607,,,,,Oecetis,,,,oecetis,TRUE
TRUE,"Kolenati, 1848",oligostomis,Animalia,115900,,,,,Oligostomis,,,,oligostomis,TRUE
TRUE,"Müller, 1773",ophidonais serpentina,Animalia,68996,,,,,Ophidonais,serpentina,,,ophidonais_serpentina,TRUE
TRUE,"Gervais, 1838",ophidonais,Animalia,68995,,,,,Ophidonais,,,,ophidonais,TRUE
TRUE,"Needham, 1897",ophiogomphus carolus,Animalia,101745,,,,,Ophiogomphus,carolus,,,ophiogomphus_carolus,TRUE
TRUE,"Packard in Walsh, 1863",ophiogomphus mainensis,Animalia,101739,,,,,Ophiogomphus,mainensis,,,ophiogomphus_mainensis,TRUE
TRUE,"Selys, 1854",ophiogomphus,Animalia,101738,,,,,Ophiogomphus,,,,ophiogomphus,TRUE
TRUE,"(Musgrave, 1932)",optioservus cryophilus,Animalia,114183,,,,,Optioservus,cryophilus,,,optioservus_cryophilus,TRUE
TRUE,"(LeConte, 1850)",optioservus fastiditus,Animalia,114190,,,,,Optioservus,fastiditus,,,optioservus_fastiditus,TRUE
TRUE,"(Fall, 1925)",optioservus immunis,Animalia,114184,,,,,Optioservus,immunis,,,optioservus_immunis,TRUE
TRUE,"Collier, 1972",optioservus sandersoni,Animalia,114189,,,,,Optioservus,sandersoni,,,optioservus_sandersoni,TRUE
TRUE,"(LeConte, 1863)",optioservus ovalis,Animalia,114185,,,,,Optioservus,ovalis,,,optioservus_ovalis,TRUE
TRUE,"Sanderson, 1954",optioservus,Animalia,114177,,,,,Optioservus,,,,optioservus,TRUE
TRUE,"(Brown, 1930)",optioservus trivittatus,Animalia,114186,,,,,Optioservus,trivittatus,,,optioservus_trivittatus,TRUE
TRUE,"(Hagen, 1870)",orconectes obscurus,Animalia,97466,,,,,Orconectes,obscurus,,,orconectes_obscurus,TRUE
TRUE,"(Girard, 1852)",orconectes propinquus,Animalia,97473,,,,,Orconectes,propinquus,,,orconectes_propinquus,TRUE
TRUE,"(Girard, 1852)",orconectes rusticus,Animalia,97424,,,,,Orconectes,rusticus,,,orconectes_rusticus,TRUE
TRUE,"Cope, 1872",orconectes,Animalia,97421,,,,,Orconectes,,,,orconectes,TRUE
TRUE,"Schiner, 1860",oreogeton,Animalia,136377,,,,,Oreogeton,,,,oreogeton,TRUE
TRUE,"Rondani, 1856",ormosia,Animalia,120830,,,,,Ormosia,,,,ormosia,TRUE
TRUE,"Wulp, 1874",orthocladius,Animalia,128874,,,,,Orthocladius,,,,orthocladius,TRUE
TRUE,"Wulp, 1874",orthocladius,Animalia,128874,,,,,Orthocladius,,,,orthocladius_luteipes,FALSE
TRUE,"Kieffer, 1911",orthocladius rivicola,Animalia,128927,,,,,Orthocladius,rivicola,,,orthocladius_rivicola,TRUE
TRUE,"Kieffer, 1909",orthocladius rivulorum,Animalia,128928,,,,,Orthocladius,rivulorum,,,orthocladius_rivulorum,TRUE
TRUE,"Kieffer, 1915",orthocladius lignicola,Animalia,128913,,,,,Orthocladius,lignicola,,,orthocladius_lignicola,TRUE
TRUE,"Saether, 1969",orthocladius annectens,Animalia,128878,,,,,Orthocladius,annectens,,,orthocladius_annectens,TRUE
TRUE,"(Roback, 1957)",orthocladius carlatus,Animalia,128882,,,,,Orthocladius,carlatus,,,orthocladius_carlatus,TRUE
TRUE,"Saether, 1973",orthocladius curtiseta,Animalia,128889,,,,,Orthocladius,curtiseta,,,orthocladius_curtiseta,TRUE
TRUE,"Roback, 1957",orthocladius dorenus,Animalia,128898,,,,,Orthocladius,dorenus,,,orthocladius_dorenus,TRUE
TRUE,"Johannsen, 1942",orthocladius dubitatus,Animalia,128901,,,,,Orthocladius,dubitatus,,,orthocladius_dubitatus,TRUE
TRUE,"Brundin, 1947",orthocladius dentifer,Animalia,128895,,,,,Orthocladius,dentifer,,,orthocladius_dentifer,TRUE
TRUE,"Soponis, 1977",orthocladius robacki,Animalia,128929,,,,,Orthocladius,robacki,,,orthocladius_robacki,TRUE
TRUE,"Johannsen, 1905",orthocladius obumbratus,Animalia,128923,,,,,Orthocladius,obumbratus,,,orthocladius_obumbratus,TRUE
TRUE,"Soponis, 1977",orthocladius oliveri,Animalia,128926,,,,,Orthocladius,oliveri,,,orthocladius_oliveri,TRUE
TRUE,"Edwards, 1924",orthocladius trigonolabis,Animalia,128934,,,,,Orthocladius,trigonolabis,,,orthocladius_trigonolabis,TRUE
TRUE,"Wulp, 1874",orthocladius,Animalia,128874,,,,,Orthocladius,,,,orthocladius_vaillanti,FALSE
TRUE,"Eaton, 1873",orthotrichia,Animalia,115828,,,,,Orthotrichia,,,,orthotrichia,TRUE
TRUE,"Ricker, 1952",ostrocerca,Animalia,102622,,,,,Ostrocerca,,,,ostrocerca,TRUE
TRUE,"(LeConte, 1866)",oulimnius latiusculus,Animalia,114245,,,,,Oulimnius,latiusculus,,,oulimnius_latiusculus,TRUE
TRUE,"(LeConte, 1866)",oulimnius nitidulus,Animalia,114246,,,,,Oulimnius,nitidulus,,,oulimnius_nitidulus,TRUE
TRUE,"Gozis, 1886",oulimnius,Animalia,114244,,,,,Oulimnius,,,,oulimnius,TRUE
TRUE,"Eaton, 1873",oxyethira,Animalia,115779,,,,,Oxyethira,,,,oxyethira,TRUE
TRUE,"Oliver, 1959",pagastia orthogonia,Animalia,128402,,,,,Pagastia,orthogonia,,,pagastia_orthogonia,TRUE
TRUE,,pagastiella,Animalia,129561,,,,,Pagastiella,,,,pagastiella,TRUE
TRUE,"(Ross, 1938)",palaeagapetus celsus,Animalia,115851,,,,,Palaeagapetus,celsus,,,palaeagapetus_celsus,TRUE
TRUE,"Ulmer, 1912",palaeagapetus,Animalia,115849,,,,,Palaeagapetus,,,,palaeagapetus,TRUE
TRUE,Thienemann,paraboreochlus,Animalia,127977,,,,,Paraboreochlus,,,,paraboreochlus,TRUE
TRUE,"Hanson, 1946",paracapnia,Animalia,102804,,,,,Paracapnia,,,,paracapnia,TRUE
TRUE,,parachaetocladius,Animalia,128951,,,,,Parachaetocladius,,,,parachaetocladius,TRUE
TRUE,"(Malloch, 1915)",parachironomus abortivus,Animalia,129565,,,,,Parachironomus,abortivus,,,parachironomus_abortivus,TRUE
TRUE,"(Townes, 1945)",parachironomus carinatus,Animalia,129569,,,,,Parachironomus,carinatus,,,parachironomus_carinatus,TRUE
TRUE,"(Johannsen, 1905)",parachironomus frequens,Animalia,129579,,,,,Parachironomus,frequens,,,parachironomus_frequens,TRUE
TRUE,,parachironomus hirtalatus,Animalia,129595,,,,,Parachironomus,hirtalatus,,,parachironomus_hirtalatus,TRUE
TRUE,"(Townes, 1945)",parachironomus potamogeti,Animalia,129585,,,,,Parachironomus,potamogeti,,,parachironomus_potamogeti,TRUE
TRUE,Lenz,parachironomus,Animalia,129564,,,,,Parachironomus,,,,parachironomus,TRUE
TRUE,"(Townes, 1945)",paracladopelma nais,Animalia,129606,,,,,Paracladopelma,nais,,,paracladopelma_nais,TRUE
TRUE,"(Townes, 1945)",paracladopelma nereis,Animalia,129608,,,,,Paracladopelma,nereis,,,paracladopelma_nereis,TRUE
TRUE,"Harnish, 1923",paracladopelma,Animalia,129597,,,,,Paracladopelma,,,,paracladopelma,TRUE
TRUE,"Day, 1955",paracloeodes,Animalia,100899,,,,,Paracloeodes,,,,paracloeodes,TRUE
TRUE,,paracricotopus,Animalia,128962,,,,,Paracricotopus,,,,paracricotopus,TRUE
TRUE,"(Say, 1823)",paragnetina immarginata,Animalia,102966,,,,,Paragnetina,immarginata,,,paragnetina_immarginata,TRUE
TRUE,"(Walker, 1852)",paragnetina media,Animalia,102968,,,,,Paragnetina,media,,,paragnetina_media,TRUE
TRUE,"Klapálek, 1907",paragnetina,Animalia,102962,,,,,Paragnetina,,,,paragnetina,TRUE
TRUE,,parakiefferiella coronata,Animalia,128974,,,,,Parakiefferiella,coronata,,,parakiefferiella_coronata,TRUE
TRUE,,parakiefferiella,Animalia,128968,,,,,Parakiefferiella,,,,parakiefferiella_triquetra,FALSE
TRUE,,parakiefferiella,Animalia,128968,,,,,Parakiefferiella,,,,parakiefferiella,TRUE
TRUE,"(Malloch, 1915)",paralauterborniella nigrohalterale,Animalia,129619,,,,,Paralauterborniella,nigrohalterale,,,paralauterborniella_nigrohalterale,TRUE
TRUE,"Lenz, 1941",paralauterborniella,Animalia,129616,,,,,Paralauterborniella,,,,paralauterborniella,TRUE
TRUE,"(McDunnough, 1929)",paraleptophlebia adoptiva,Animalia,101203,,,,,Paraleptophlebia,adoptiva,,,paraleptophlebia_adoptiva,TRUE
TRUE,"(Walker, 1853)",paraleptophlebia debilis,Animalia,101193,,,,,Paraleptophlebia,debilis,,,paraleptophlebia_debilis,TRUE
TRUE,"(McDunnough, 1924)",paraleptophlebia guttata,Animalia,101211,,,,,Paraleptophlebia,guttata,,,paraleptophlebia_guttata,TRUE
TRUE,"(McDunnough, 1924)",paraleptophlebia moerens,Animalia,101217,,,,,Paraleptophlebia,moerens,,,paraleptophlebia_moerens,TRUE
TRUE,"(Eaton, 1871)",paraleptophlebia mollis,Animalia,101218,,,,,Paraleptophlebia,mollis,,,paraleptophlebia_mollis,TRUE
TRUE,"Lestage, 1917",paraleptophlebia,Animalia,101187,,,,,Paraleptophlebia,,,,paraleptophlebia,TRUE
TRUE,"(McDunnough, 1924)",paraleptophlebia volitans,Animalia,101199,,,,,Paraleptophlebia,volitans,,,paraleptophlebia_volitans,TRUE
TRUE,,paralimnophyes,Animalia,128976,,,,,Paralimnophyes,,,,paralimnophyes,TRUE
TRUE,,paramerina,Animalia,128207,,,,,Paramerina,,,,paramerina,TRUE
TRUE,"(Johannsen, 1905)",parametriocnemus lundbecki,Animalia,128982,,,,,Parametriocnemus,lundbecki,,,parametriocnemus_lundbecki,TRUE
TRUE,"Goetghebuer, 1932",parametriocnemus,Animalia,128978,,,,,Parametriocnemus,,,,parametriocnemus,TRUE
TRUE,"Hrabe, 1941",paranais frici,Animalia,68865,,,,,Paranais,frici,,,paranais_frici,TRUE
TRUE,"Czerniavsky, 1880",paranais,Animalia,68862,,,,,Paranais,,,,paranais,TRUE
TRUE,,paraphaenocladius,Animalia,128989,,,,,Paraphaenocladius,,,,paraphaenocladius,TRUE
TRUE,"Hübner, 1825",parapoynx,Animalia,117714,,,,,Parapoynx,,,,parapoynx,TRUE
TRUE,"(Banks, 1908)",parapsyche apicalis,Animalia,115557,,,,,Parapsyche,apicalis,,,parapsyche_apicalis,TRUE
TRUE,"Betten, 1934",parapsyche,Animalia,115556,,,,,Parapsyche,,,,parapsyche,TRUE
TRUE,Bause,paratanytarsus,Animalia,129935,,,,,Paratanytarsus,,,,paratanytarsus_confusus,FALSE
TRUE,Bause,paratanytarsus,Animalia,129935,,,,,Paratanytarsus,,,,paratanytarsus_dimorphis,FALSE
TRUE,Bause,paratanytarsus,Animalia,129935,,,,,Paratanytarsus,,,,paratanytarsus,TRUE
TRUE,"(Meigen, 1919)",paratendipes albimanus,Animalia,129624,,,,,Paratendipes,albimanus,,,paratendipes_albimanus,TRUE
TRUE,,paratendipes,Animalia,129623,,,,,Paratendipes,,,,paratendipes,TRUE
TRUE,"(Malloch, 1915)",paratendipes subaequalis,Animalia,129632,,,,,Paratendipes,subaequalis,,,paratendipes_subaequalis,TRUE
TRUE,,paratrichocladius,Animalia,129005,,,,,Paratrichocladius,,,,paratrichocladius,TRUE
TRUE,,parorthocladius,Animalia,129011,,,,,Parorthocladius,,,,parorthocladius,TRUE
TRUE,"Latreille, 1809",pedicia,Animalia,121118,,,,,Pedicia,,,,pedicia,TRUE
TRUE,"(Eisen, 1879)",peloscolex ferox,Animalia,68609,,,,,Peloscolex,ferox,,,peloscolex_ferox,TRUE
TRUE,"Leidy, 1851",peloscolex,Animalia,68588,,,,,Peloscolex,,,,peloscolex,TRUE
TRUE,"Régimbart, 1878",peltodytes,Animalia,111923,,,,,Peltodytes,,,,peltodytes,TRUE
TRUE,"Needham, 1905",peltoperla,Animalia,102489,,,,,Peltoperla,,,,peltoperla,TRUE
TRUE,"(Malloch, 1915)",pentaneura inconspicua,Animalia,128216,,,,,Pentaneura,inconspicua,,,pentaneura_inconspicua,TRUE
TRUE,,pentaneura,Animalia,128215,,,,,Pentaneura,,,,pentaneura,TRUE
TRUE,,pericoma,Animalia,125514,,,,,Pericoma,,,,pericoma,TRUE
TRUE,"(Hagen, 1861)",perlesta placida,Animalia,103253,,,,,Perlesta,placida,,,perlesta_placida,TRUE
TRUE,"Banks, 1906",perlesta,Animalia,103251,,,,,Perlesta,,,,perlesta,TRUE
TRUE,"Guilding, 1830",petrophila,Animalia,117682,,,,,Petrophila,,,,petrophila,TRUE
TRUE,"(Townes, 1945)",phaenopsectra dyari,Animalia,129640,,,,,Phaenopsectra,dyari,,,phaenopsectra_dyari,TRUE
TRUE,"(Meigen, 1818)",phaenopsectra flavipes,Animalia,129642,,,,,Phaenopsectra,flavipes,,,phaenopsectra_flavipes,TRUE
TRUE,"(Johannsen, 1905)",phaenopsectra obediens,Animalia,129647,,,,,Phaenopsectra,obediens,,,phaenopsectra_obediens,TRUE
TRUE,"(Wiedemann, 1817)",phaenopsectra punctipes,Animalia,129652,,,,,Phaenopsectra,punctipes,,,phaenopsectra_punctipes,TRUE
TRUE,Kieffer,phaenopsectra,Animalia,129637,,,,,Phaenopsectra,,,,phaenopsectra,TRUE
TRUE,"Linnaeus, 1758",phryganea,Animalia,115892,,,,,Phryganea,,,,phryganea,TRUE
TRUE,"Banks, 1907",phylocentropus,Animalia,115361,,,,,Phylocentropus,,,,phylocentropus,TRUE
TRUE,"(Say, 1825)",physella ancillaria,Animalia,76701,,,,,Physella,ancillaria,,,physella_ancillaria,TRUE
TRUE,"(Say, 1821)",physella gyrina,Animalia,76735,,,,,Physella,gyrina,,,physella_gyrina,TRUE
TRUE,"(Say, 1817)",physella heterostropha,Animalia,76736,,,,,Physella,heterostropha,,,physella_heterostropha,TRUE
TRUE,"(Haldeman, 1841)",physella integra,Animalia,76738,,,,,Physella,integra,,,physella_integra,TRUE
TRUE,"Haldeman, 1842",physella,Animalia,76698,,,,,Physella,,,,physella,TRUE
TRUE,"Hiltunen, 1967",piguetiella michiganensis,Animalia,68994,,,,,Piguetiella,michiganensis,,,piguetiella_michiganensis,TRUE
TRUE,"Sperber, 1939",piguetiella,Animalia,68992,,,,,Piguetiella,,,,piguetiella,TRUE
TRUE,"Sintenis, 1889",pilaria,Animalia,120335,,,,,Pilaria,,,,pilaria,TRUE
TRUE,"(Muller, 1774)",pisidium amnicum,Animalia,81401,,,,,Pisidium,amnicum,,,pisidium_amnicum,TRUE
TRUE,"(Poli, 1791)",pisidium casertanum,Animalia,81405,,,,,Pisidium,casertanum,,,pisidium_casertanum,TRUE
TRUE,"Prime, 1852",pisidium compressum,Animalia,81406,,,,,Pisidium,compressum,,,pisidium_compressum,TRUE
TRUE,"L. Pfeiffer, 1821",pisidium,Animalia,81400,,,,,Pisidium,,,,pisidium,TRUE
TRUE,"Prime, 1852",pisidium variabile,Animalia,81418,,,,,Pisidium,variabile,,,pisidium_variabile,TRUE
TRUE,"(Moore, 1906)",placobdella montifera,Animalia,69368,,,,,Placobdella,montifera,,,placobdella_montifera,TRUE
TRUE,"Blanchard, 1893",placobdella,Animalia,69363,,,,,Placobdella,,,,placobdella,TRUE
TRUE,"Ulmer, 1905",platycentropus,Animalia,116407,,,,,Platycentropus,,,,platycentropus,TRUE
TRUE,"(Provonsha and McCafferty, 1982)",plauditus cestus,Animalia,568607,,,,,Plauditus,cestus,,,plauditus_cestus,TRUE
TRUE,"(Walsh, 1862)",plauditus dubius,Animalia,609559,,,,,Plauditus,dubius,,,plauditus_dubius,TRUE
TRUE,"Lugo-Ortiz and McCafferty, 1998",plauditus,Animalia,568553,,,,,Plauditus,,,,plauditus,TRUE
TRUE,"Rafinesque, 1831",pleurocera acuta,Animalia,71550,,,,,Pleurocera,acuta,,,pleurocera_acuta,TRUE
TRUE,"Rafinesque, 1818",pleurocera,Animalia,71549,,,,,Pleurocera,,,,pleurocera,TRUE
TRUE,"Banks, 1911",polycentropus remotus,Animalia,117064,,,,,Polycentropus,remotus,,,polycentropus_remotus,TRUE
TRUE,"Curtis, 1835",polycentropus,Animalia,117044,,,,,Polycentropus,,,,polycentropus,TRUE
TRUE,"Kieffer, 1913",polypedilum,Animalia,129657,,,,,Polypedilum,,,,polypedilum,TRUE
TRUE,"Townes, 1945",polypedilum aviceps,Animalia,129666,,,,,Polypedilum,aviceps,,,polypedilum_aviceps,TRUE
TRUE,Maschwitz,polypedilum bergi,Animalia,129726,,,,,Polypedilum,bergi,,,polypedilum_bergi,TRUE
TRUE,"(Leathers, 1922)",polypedilum braseniae,Animalia,129667,,,,,Polypedilum,braseniae,,,polypedilum_braseniae,TRUE
TRUE,"Townes, 1945",polypedilum digitifer,Animalia,129675,,,,,Polypedilum,digitifer,,,polypedilum_digitifer,TRUE
TRUE,"(Johannsen, 1905)",polypedilum fallax,Animalia,129676,,,,,Polypedilum,fallax,,,polypedilum_fallax,TRUE
TRUE,"Kieffer, 1913",polypedilum,Animalia,129657,,,,,Polypedilum,,,,polypedilum_flavum,FALSE
TRUE,"(Malloch, 1915)",polypedilum griseopunctatum,Animalia,129682,,,,,Polypedilum,griseopunctatum,,,polypedilum_griseopunctatum,TRUE
TRUE,"(Coquillett, 1901)",polypedilum halterale,Animalia,129684,,,,,Polypedilum,halterale,,,polypedilum_halterale,TRUE
TRUE,"(Malloch, 1915)",polypedilum illinoense,Animalia,129686,,,,,Polypedilum,illinoense,,,polypedilum_illinoense,TRUE
TRUE,"(Meigen, 1818)",polypedilum laetum,Animalia,129692,,,,,Polypedilum,laetum,,,polypedilum_laetum,TRUE
TRUE,"Townes, 1945",polypedilum obtusum,Animalia,129697,,,,,Polypedilum,obtusum,,,polypedilum_obtusum,TRUE
TRUE,"(Walley, 1926)",polypedilum ontario,Animalia,129698,,,,,Polypedilum,ontario,,,polypedilum_ontario,TRUE
TRUE,"(Schrank, 1803)",polypedilum scalaenum,Animalia,129708,,,,,Polypedilum,scalaenum,,,polypedilum_scalaenum,TRUE
TRUE,"Townes, 1945",polypedilum simulans,Animalia,129711,,,,,Polypedilum,simulans,,,polypedilum_simulans,TRUE
TRUE,"(Wulp, 1874)",polypedilum sordens,Animalia,129712,,,,,Polypedilum,sordens,,,polypedilum_sordens,TRUE
TRUE,"Townes, 1945",polypedilum trigonum,Animalia,129718,,,,,Polypedilum,trigonum,,,polypedilum_trigonum,TRUE
TRUE,"(Walker, 1856)",polypedilum tritum,Animalia,129719,,,,,Polypedilum,tritum,,,polypedilum_tritum,TRUE
TRUE,"Kieffer, 1913",polypedilum,Animalia,129657,,,,,Polypedilum,,,,polypedilum_tuberculum,FALSE
TRUE,"(Say, 1817)",pomatiopsis lapidaria,Animalia,70737,,,,,Pomatiopsis,lapidaria,,,pomatiopsis_lapidaria,TRUE
TRUE,"Tryon , 1862",pomatiopsis,Animalia,70736,,,,,Pomatiopsis,,,,pomatiopsis,TRUE
TRUE,"Vejdovský & Mrázek, 1902",potamothrix moldaviensis,Animalia,68789,,,,,Potamothrix,moldaviensis,,,potamothrix_moldaviensis,TRUE
TRUE,"Vejdovský & Mrázek, 1902",potamothrix,Animalia,68786,,,,,Potamothrix,,,,potamothrix,TRUE
TRUE,"(Hrabe, 1941)",potamothrix vejdovskyi,Animalia,68790,,,,,Potamothrix,vejdovskyi,,,potamothrix_vejdovskyi,TRUE
TRUE,"Banks, 1900",potamyia,Animalia,115551,,,,,Potamyia,,,,potamyia,TRUE
TRUE,"(Meigen, 1838)",potthastia gaedii,Animalia,128409,,,,,Potthastia,gaedii,,,potthastia_gaedii,TRUE
TRUE,"(Keiffer, 1922)",potthastia longimana,Animalia,128412,,,,,Potthastia,longimana,,,potthastia_longimana,TRUE
TRUE,Kieffer,potthastia,Animalia,128408,,,,,Potthastia,,,,potthastia,TRUE
TRUE,"Bourne, 1891",pristina aequiseta,Animalia,68879,,,,,Pristina,aequiseta,,,pristina_aequiseta,TRUE
TRUE,"Bourne, 1891",pristina breviseta,Animalia,68880,,,,,Pristina,breviseta,,,pristina_breviseta,TRUE
TRUE,"F. Smith, 1896",pristina leidyi,Animalia,68894,,,,,Pristina,leidyi,,,pristina_leidyi,TRUE
TRUE,,pristina menoni,Animalia,68886,,,,,Pristina,menoni,,,pristina_menoni,TRUE
TRUE,"Ehrenberg, 1828",pristina,Animalia,68876,,,,,Pristina,,,,pristina,TRUE
TRUE,"Stephenson, 1925",pristina synclites,Animalia,68895,,,,,Pristina,synclites,,,pristina_synclites,TRUE
TRUE,"(Stephenson, 1931)",pristinella jenkinae,Animalia,69030,,,,,Pristinella,jenkinae,,,pristinella_jenkinae,TRUE
TRUE,"(Walton, 1906)",pristinella osborni,Animalia,69026,,,,,Pristinella,osborni,,,pristinella_osborni,TRUE
TRUE,"Brinkhurst, 1985",pristinella,Animalia,69024,,,,,Pristinella,,,,pristinella,TRUE
TRUE,"Kieffer, 1906",probezzia,Animalia,127729,,,,,Probezzia,,,,probezzia,TRUE
TRUE,"(F. C. Baker, 1928)",probythinella lacustris,Animalia,70508,,,,,Probythinella,lacustris,,,probythinella_lacustris,TRUE
TRUE,"Thiele, 1928",probythinella,Animalia,70505,,,,,Probythinella,,,,probythinella,TRUE
TRUE,"Skuse, 1889",procladius,Animalia,128277,,,,,Procladius,,,,procladius,TRUE
TRUE,"(Loew, 1866)",procladius bellus,Animalia,128285,,,,,Procladius,bellus,,,procladius_bellus,TRUE
TRUE,"Roback, 1971",procladius sublettei,Animalia,128316,,,,,Procladius,sublettei,,,procladius_sublettei,TRUE
TRUE,"(Traver, 1935)",procloeon rivulare,Animalia,609576,,,,,Procloeon,rivulare,,,procloeon_rivulare,TRUE
TRUE,"Bengtsson, 1915",procloeon,Animalia,206622,,,,,Procloeon,,,,procloeon,TRUE
TRUE,"(Meigen, 1818)",prodiamesa olivacea,Animalia,128454,,,,,Prodiamesa,olivacea,,,prodiamesa_olivacea,TRUE
TRUE,,prodiamesa,Animalia,128452,,,,,Prodiamesa,,,,prodiamesa,TRUE
TRUE,"(LeConte, 1852)",promoresia elegans,Animalia,114230,,,,,Promoresia,elegans,,,promoresia_elegans,TRUE
TRUE,"Sanderson, 1954",promoresia,Animalia,114229,,,,,Promoresia,,,,promoresia,TRUE
TRUE,"(Fall, 1925)",promoresia tardella,Animalia,114231,,,,,Promoresia,tardella,,,promoresia_tardella,TRUE
TRUE,"Adler and Kim, 1985",prosimulium arvum,Animalia,126707,,,,,Prosimulium,arvum,,,prosimulium_arvum,TRUE
TRUE,"Roubaud, 1906",prosimulium,Animalia,126703,,,,,Prosimulium,,,,prosimulium_clandestinum,FALSE
TRUE,"Syme and Davies, 1958",prosimulium fuscum,Animalia,126728,,,,,Prosimulium,fuscum,,,prosimulium_fuscum,TRUE
TRUE,"Dyar and Shannon, 1927",prosimulium magnum,Animalia,126733,,,,,Prosimulium,magnum,,,prosimulium_magnum,TRUE
TRUE,"Stone and Jamnback, 1955",prosimulium rhizophorum,Animalia,126746,,,,,Prosimulium,rhizophorum,,,prosimulium_rhizophorum,TRUE
TRUE,"Roubaud, 1906",prosimulium,Animalia,126703,,,,,Prosimulium,,,,prosimulium,TRUE
TRUE,"Ricker, 1952",prostoia,Animalia,102584,,,,,Prostoia,,,,prostoia,TRUE
TRUE,"(Bohmig, 1892)",prostoma graecense,Animalia,57578,,,,,Prostoma,graecense,,,prostoma_graecense,TRUE
TRUE,"Osten Sacken, 1859",protoplasa fitchii,Animalia,125801,,,,,Protoplasa,fitchii,,,protoplasa_fitchii,TRUE
TRUE,,protoplasa,Animalia,125800,,,,,Protoplasa,,,,protoplasa,TRUE
TRUE,"Banks, 1904",protoptila,Animalia,115221,,,,,Protoptila,,,,protoptila,TRUE
TRUE,"Roback, 1957",psectrocladius pilosus,Animalia,129038,,,,,Psectrocladius,pilosus,,,psectrocladius_pilosus,TRUE
TRUE,Kieffer,psectrocladius,Animalia,129018,,,,,Psectrocladius,,,,psectrocladius,TRUE
TRUE,"Wuelker, 1956",psectrocladius octomaculatus,Animalia,553085,,,,,Psectrocladius,octomaculatus,,,psectrocladius_octomaculatus,TRUE
TRUE,,psectrocladius dilatatus,Animalia,129048,,,,,Psectrocladius,dilatatus,,,psectrocladius_dilatatus,TRUE
TRUE,"(Johannsen, 1905)",psectrocladius flavus,Animalia,129029,,,,,Psectrocladius,flavus,,,psectrocladius_flavus,TRUE
TRUE,"Roback, 1957",psectrocladius nigrus,Animalia,129035,,,,,Psectrocladius,nigrus,,,psectrocladius_nigrus,TRUE
TRUE,,psectrocladius psilopterus,Animalia,129050,,,,,Psectrocladius,psilopterus,,,psectrocladius_psilopterus,TRUE
TRUE,,psectrocladius sordidellus,Animalia,129051,,,,,Psectrocladius,sordidellus,,,psectrocladius_sordidellus,TRUE
TRUE,"(Malloch, 1915)",psectrocladius vernalis,Animalia,129045,,,,,Psectrocladius,vernalis,,,psectrocladius_vernalis,TRUE
TRUE,"(Coquillett, 1902)",psectrotanypus dyari,Animalia,128056,,,,,Psectrotanypus,dyari,,,psectrotanypus_dyari,TRUE
TRUE,,psectrotanypus,Animalia,128048,,,,,Psectrotanypus,,,,psectrotanypus,TRUE
TRUE,"(DeKay, 1844)",psephenus herricki,Animalia,114072,,,,,Psephenus,herricki,,,psephenus_herricki,TRUE
TRUE,"Haldeman, 1853",psephenus,Animalia,114070,,,,,Psephenus,,,,psephenus,TRUE
TRUE,,pseudochironomus,Animalia,129851,,,,,Pseudochironomus,,,,pseudochironomus,TRUE
TRUE,"(Walsh, 1863)",pseudocloeon propinquum,Animalia,568681,,,,,Pseudocloeon,propinquum,,,pseudocloeon_propinquum,TRUE
TRUE,"Klapalek, 1905",pseudocloeon,Animalia,100771,,,,,Pseudocloeon,,,,pseudocloeon,TRUE
TRUE,,pseudodiamesa,Animalia,128416,,,,,Pseudodiamesa,,,,pseudodiamesa,TRUE
TRUE,,pseudokiefferiella,Animalia,128423,,,,,Pseudokiefferiella,,,,pseudokiefferiella,TRUE
TRUE,,pseudolimnophila,Animalia,120365,,,,,Pseudolimnophila,,,,pseudolimnophila,TRUE
TRUE,,pseudorthocladius,Animalia,129052,,,,,Pseudorthocladius,,,,pseudorthocladius,TRUE
